tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Samtools,Escherichia_coli_MSB1_1A,0.9491359818439332,Y5,Samtools / Y5 (NZ_CP013483.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_3B,0.8957505581412949,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_7A,0.8807623913775147,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_7C,0.8715633408558285,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_3B,0.8645568114860883,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MINF_1A,0.8995556043586944,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_8G,0.8883846203380434,JJ1886,Samtools / JJ1886 (NC_022648.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,0.902878454318214,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MINF_8D,0.9552834464521563,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MINF_9A,0.8956745480962005,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,H131800734,0.9423549817140314,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MINF_1D,0.8768485347973175,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,ST38,0.8402581002029943,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_7C,0.8509243989237045,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_7C,0.9162371972919018,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_4I,0.8819366353108521,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_9D,0.8974979156175963,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_7A,0.8644083966936892,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_9D,0.9470553111164308,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_7A,0.9204614418334708,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_4E,0.9135265790503472,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_4I,0.8488345567021377,H6,Samtools / H6 (CP010170.1)
Pandora illumina with denovo,ST38,0.8700758228052873,PRG,Pandora illumina with denovo / PRG
Samtools,063_STEC,0.8993204672781577,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB2_1A,0.8798840512858146,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB2_1A,0.8639542075964229,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MINF_8D,0.8703168377535146,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MINF_1A,0.8716000180858692,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,063_STEC,0.9293162257215064,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_1A,0.9313037283573096,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_8B,0.8383112209562867,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_8G,0.9072410288571644,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_4I,0.8773231706498841,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_1A,0.9272264974953752,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_7A,0.9155533883325072,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_8B,0.8844715436114016,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina with denovo,Escherichia_coli_MINF_1D,0.9034740822959384,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_6C,0.8755078530938424,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,CFT073,0.8515397019680986,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_8G,0.9304398708748982,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_7A,0.8657758673235473,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,ST38,0.9097719053806534,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_9D,0.9320119862306936,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MINF_8D,0.9165632887638486,UMN026,Samtools / UMN026 (CU928163.2)
Pandora illumina with denovo,Escherichia_coli_MSB1_8B,0.8930213609636198,PRG,Pandora illumina with denovo / PRG
Pandora illumina no denovo,Escherichia_coli_MSB1_7C,0.8767603723635101,PRG,Pandora illumina no denovo / PRG
Samtools,H131800734,0.949512469261886,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_4E,0.8874493215813531,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_7C,0.8891318027948962,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_9A,0.8800145020467908,S21,Samtools / S21 (CP010230.1)
Samtools,H131800734,0.9383497555214496,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MINF_8D,0.9340052658268464,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_8B,0.8789147055228886,S88,Samtools / S88 (NC_011742.1)
Samtools,063_STEC,0.8776664369156814,H7,Samtools / H7 (CP010171.1)
Pandora illumina no denovo,CFT073,0.9106798002758836,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB1_8G,0.9554893566982948,Y5,Samtools / Y5 (NZ_CP013483.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_7A,0.8900961734673596,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_7C,0.8776175028209356,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MINF_8D,0.9365178502362174,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_9D,0.8935492836053349,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_8G,0.975524465735092,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,CFT073,0.8510073633696644,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MINF_9A,0.8528853932462669,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,H131800734,0.8993301801210697,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_6C,0.9139449142188124,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,CFT073,0.8510112490528647,C1,Samtools / C1 (CP010116.1)
Samtools,063_STEC,0.8709638937490058,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB2_1A,0.9098907607954962,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,CFT073,0.9002622836160168,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_1A,0.8901935276775834,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_4E,0.8931141239388478,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB2_1A,0.8695472129325799,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_1D,0.8537455884405512,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_7C,0.895554857410448,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB2_1A,0.9109076708566156,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MINF_1D,0.847863509175379,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_4E,0.8667786494450996,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_4E,0.9039193085107798,VR50,Samtools / VR50 (NZ_CP011134.1)
Pandora illumina with denovo,Escherichia_coli_MINF_9A,0.9004661758697846,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_8D,0.940609036708944,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,H131800734,0.9257036246726498,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_7C,0.8554460333304401,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MINF_8D,0.9234220425563612,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_8G,0.9074706094805598,C1,Samtools / C1 (CP010116.1)
Samtools,CFT073,0.8784441724466204,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,H131800734,0.9549583216847054,H7,Samtools / H7 (CP010171.1)
Samtools,H131800734,0.937841970434356,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_3B,0.9201195746774132,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_6C,0.8651641644356487,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,H131800734,0.9017179111204934,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,063_STEC,0.8782673241079476,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_3B,0.8646460059787339,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MINF_1A,0.8782433453690486,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_4E,0.8572805221840368,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_8G,0.936126190949484,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MINF_8D,0.9242528857476012,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MINF_9A,0.9141727745716348,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,063_STEC,0.9054530512698159,UMN026,Samtools / UMN026 (CU928163.2)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,0.9119565921333096,PRG,Pandora illumina no denovo / PRG
Samtools,H131800734,0.9559795973093096,W3110,Samtools / W3110 (NC_007779.1)
Samtools,H131800734,0.9007536900000572,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,ST38,0.8880817821751178,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_4E,0.8708888255917031,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_7C,0.8664234355457289,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MINF_1A,0.8630124598719778,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_1A,0.9279811230968934,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_7C,0.9245264082978908,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_8G,0.8887457898553363,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,H131800734,0.9071694689937296,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_6C,0.9028708300998116,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_4I,0.9205190483219496,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MINF_9A,0.8848385970893093,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_9D,0.9479743655360096,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MINF_7C,0.9165565112239998,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_6C,0.8817162145107021,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_8B,0.9084398212903488,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,063_STEC,0.921054026827846,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_4I,0.9196629138095302,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_8B,0.8487296133842122,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_4I,0.8459575153312489,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_8B,0.8308070451798639,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MINF_7C,0.9371669403263764,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_4I,0.8785201486829216,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MINF_8D,0.8883060253321224,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_9D,0.9455529047898144,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB2_1A,0.9156986801136424,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_7C,0.8695100251714261,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_7A,0.921346587551247,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_7A,0.8360466318085329,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_6C,0.8430509048042298,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_8G,0.8793973788612242,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MINF_9A,0.8618896491641032,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_4I,0.8598220635793937,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_8B,0.8513342114911935,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,063_STEC,0.8950170545923687,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_4I,0.8632761235088096,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,CFT073,0.9281964601426046,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_7A,0.8559200082684271,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MINF_1D,0.8570521810218202,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_9D,0.9268168522661296,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_9D,0.9016584254451496,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB2_1A,0.9162962458196608,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_8B,0.9544317549124784,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_7A,0.871211298063545,S88,Samtools / S88 (NC_011742.1)
Pandora illumina with denovo,063_STEC,0.8998815898768181,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_4E,0.8691372090732671,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_7A,0.8990085837933529,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_4I,0.9070785416191408,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_8G,0.9360477975658854,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_9D,0.935011295564049,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_9D,0.9275708070893768,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_7C,0.8628211526777192,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_4E,0.8590880413573164,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MINF_1A,0.8555520388587816,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB2_1A,0.8739634331722352,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_1A,0.9111991507646215,C4,Samtools / C4 (CP010121.1)
Samtools,CFT073,0.8633988070952575,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_3B,0.9166842352788545,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MINF_1A,0.8881453587138364,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_8D,0.8872946886200268,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,ST38,0.8474463943725179,H7,Samtools / H7 (CP010171.1)
Samtools,H131800734,0.9283794809181212,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,ST38,0.8265625081536913,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_7C,0.916649487891676,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,CFT073,0.8624351576615958,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_8B,0.8528171213623216,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_6C,0.8654514891205985,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_8G,0.8767292040551777,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_8G,0.9164858485943786,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_7C,0.8851992578585782,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_7A,0.9054272153156708,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_1A,0.8894276390073858,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,0.9041189608495074,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_4I,0.8751653896217174,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_8G,0.9343735388733192,H6,Samtools / H6 (CP010170.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_6C,0.8906125386344291,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_1A,0.9363636619615198,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MINF_9A,0.9531145580528296,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_9D,0.8850466543942633,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB2_1A,0.9261875307956012,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_4I,0.8787643751425772,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MINF_9A,0.8857152133505409,C4,Samtools / C4 (CP010121.1)
Samtools,063_STEC,0.8607134651750525,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_6C,0.9009347450731872,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,H131800734,0.9434875136217628,Y5,Samtools / Y5 (NZ_CP013483.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_8B,0.8914814160974484,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MINF_9A,0.9000549237966142,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_4E,0.8497496359672357,C1,Samtools / C1 (CP010116.1)
Samtools,063_STEC,0.9309642472120602,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MINF_1D,0.9228450653675137,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_6C,0.8582361486676996,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_6C,0.8762248221675022,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_4E,0.9238153295727706,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_8B,0.8514808729070193,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_8G,0.9331500421364436,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,H131800734,0.9465028441670328,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,ST38,0.8973417662069291,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MINF_1A,0.8739544106913324,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_3B,0.9004346204368908,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_8G,0.9458665688615879,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina with denovo,H131800734,0.9085901261475088,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_8D,0.9228834269703159,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_4I,0.8650018115698931,C1,Samtools / C1 (CP010116.1)
Samtools,063_STEC,0.919962709647774,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_8B,0.8922527465066066,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_6C,0.9269470275321496,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,ST38,0.8531109267289739,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_4I,0.8308906214355685,S1,Samtools / S1 (CP010226.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_8G,0.9068322633569726,PRG,Pandora illumina no denovo / PRG
Pandora illumina with denovo,Escherichia_coli_MINF_7C,0.8981422753866308,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_3B,0.8830876430490462,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB2_1A,0.8766786878715129,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_4I,0.8867594369372391,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_7C,0.8710262781008593,S88,Samtools / S88 (NC_011742.1)
Samtools,063_STEC,0.9337610236290051,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MINF_8D,0.892262557908338,S88,Samtools / S88 (NC_011742.1)
Samtools,ST38,0.8469636958529674,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MINF_7C,0.8843960616712409,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_3B,0.8389606949602408,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_4I,0.8430616873096174,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_8B,0.8874645228751069,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MINF_9A,0.8693652378362731,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_8B,0.8472168280394899,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_6C,0.926619423685758,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_4E,0.9090676768187662,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_8B,0.8689064218688467,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_8G,0.9358546138705892,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MINF_7C,0.9191142909644876,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB2_1A,0.9028719846519966,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_4I,0.8946981387796729,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,ST38,0.8997787414353627,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MINF_1A,0.8649082465103961,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_8D,0.922657093825116,CE10,Samtools / CE10 (NC_017646.1)
Samtools,063_STEC,0.8758726119152396,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_3B,0.9092567666185556,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_1A,0.9350712248305612,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_7C,0.8640498871625727,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_7C,0.8878867936811041,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MINF_8D,0.9292780545663428,H7,Samtools / H7 (CP010171.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_4I,0.876292588666282,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_7C,0.8601711005989063,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_9D,0.9304545467053,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MINF_7C,0.9239156851470944,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,ST38,0.9069226795247116,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MINF_1A,0.8696783944915609,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_4I,0.8430590035023685,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,H131800734,0.9534891682023836,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MINF_7C,0.868432907925857,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_6C,0.8855212526282152,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB1_8B,0.8471000420972582,W3110,Samtools / W3110 (NC_007779.1)
Pandora illumina with denovo,Escherichia_coli_MINF_8D,0.9118704572216032,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_1D,0.9186544992921566,JJ1886,Samtools / JJ1886 (NC_022648.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_9D,0.9081661012005492,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_8G,0.9362493805522814,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MINF_1A,0.8983864821046784,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4I,0.8587163349928209,PRG,Pandora illumina no denovo / PRG
Samtools,ST38,0.8390813594877655,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MINF_9A,0.9589965449414642,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
