tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Samtools,063_STEC,0.8993204672781577,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_4I,0.8488715084398661,H6,Samtools / H6 (CP010170.1)
Samtools,H131800734,0.9368472403296711,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_3B,0.9166948215699896,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_9D,0.9483732667028072,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_9D,0.9162651315228248,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,063_STEC,0.8782673241079476,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_7C,0.9761065115723911,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MINF_8D,0.947290459736524,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_1A,0.8894533064890816,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_1A,0.9721626986920466,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_8B,0.8696287484348986,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB2_1A,0.8799378274738611,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_8G,0.9641873201106494,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_4I,0.8633168445717261,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,CFT073,0.8634189183412545,H6,Samtools / H6 (CP010170.1)
Samtools,CFT073,0.851026126290673,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MINF_8D,0.9292832052626452,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_1D,0.8709423326830209,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_4E,0.9030686410760213,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MINF_7C,0.9209406143101904,C4,Samtools / C4 (CP010121.1)
Samtools,CFT073,0.9063254147446634,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB2_1A,0.8883856374125535,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_4E,0.9131590017198872,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,H131800734,0.9601575894856659,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_3B,0.8676106893131195,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_8G,0.9233013405606388,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MINF_7C,0.8824172827356427,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_4I,0.8459861988260144,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_8B,0.8472325204311939,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_9D,0.8892230810931295,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,063_STEC,0.8674999558171183,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB2_1A,0.8672333487978319,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_7A,0.8712208747641359,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB1_4I,0.9196917684129724,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_7C,0.8640528868585814,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_1A,0.9350951046785024,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_8B,0.8513418453123005,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MINF_8D,0.9242606567992068,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_1A,0.890213580750982,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_4I,0.8773515273352891,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_4E,0.981951832505338,JJ1886,Samtools / JJ1886 (NC_022648.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_7A,0.8901615536285963,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_1A,0.845995826900343,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MINF_8D,0.9226647871505276,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_4E,0.983458730691203,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_6C,0.922410343855315,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MINF_8D,0.9340106467713007,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_3B,0.94223965273517,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,ST38,0.8306392483176646,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_3B,0.9092592242220462,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_7A,0.8720450738864036,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_3B,0.864559148271379,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_4I,0.8430928371853335,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,H131800734,0.954189501071232,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_7C,0.9231491227118348,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MINF_7C,0.8852303515002046,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_6C,0.8651727332536688,EC958,Samtools / EC958 (NZ_HG941718.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_4E,0.9043013157404302,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_8D,0.8883091804048983,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_9D,0.8935819503187974,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_4E,0.9074402432336012,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_4I,0.8650265582684922,C1,Samtools / C1 (CP010116.1)
Pandora illumina with denovo,Escherichia_coli_MINF_9A,0.9003344282521524,PRG,Pandora illumina with denovo / PRG
Samtools,ST38,0.8531390982838744,S88,Samtools / S88 (NC_011742.1)
Samtools,H131800734,0.9378485782997796,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_4E,0.907309787383588,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB2_1A,0.8547438004398208,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_7A,0.9054397142069668,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MINF_1A,0.8881596372116459,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_1A,0.9214539957752212,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB2_1A,0.8740167593226026,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_6C,0.8654681185300555,H6,Samtools / H6 (CP010170.1)
Samtools,063_STEC,0.875877030203418,W3110,Samtools / W3110 (NC_007779.1)
Samtools,H131800734,0.9014694848672444,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_8G,0.9074822770491988,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MINF_1D,0.8446728108454837,C1,Samtools / C1 (CP010116.1)
Samtools,CFT073,0.9365010278750384,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_9D,0.8981196872841548,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_1A,0.9008292621115912,S1,Samtools / S1 (CP010226.1)
Samtools,ST38,0.8474743442218726,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_9D,0.9311744455788022,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,ST38,0.846495862981315,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MINF_8D,0.8922601754597079,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MSB2_1A,0.8950904148941469,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MINF_9A,0.9000855010741748,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_3B,0.8633158277406433,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_9D,0.9080096973833024,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MINF_7C,0.9061846013386532,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,CFT073,0.8850606426842111,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_4E,0.8709685148799542,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB2_1A,0.9262238577895204,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_4I,0.8819680227174517,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,063_STEC,0.919962709647774,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_7C,0.9162805585998112,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_6C,0.9139515836678797,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_4I,0.8709099058718064,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina with denovo,Escherichia_coli_MINF_7C,0.8980773905156009,PRG,Pandora illumina with denovo / PRG
Samtools,ST38,0.8844035308821726,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_1A,0.9363706759401356,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_7C,0.8555051595611931,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_7C,0.9166901767597304,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_1A,0.9112140453630307,C4,Samtools / C4 (CP010121.1)
Pandora illumina no denovo,Escherichia_coli_MINF_9A,0.8985648807043557,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB1_8B,0.8844934774992056,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB2_1A,0.9322497699983489,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_6C,0.8500785456303119,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MINF_1A,0.8636959709562599,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MINF_8D,0.9165706852784606,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_3B,0.9030345129562108,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_9D,0.8975363032716286,S88,Samtools / S88 (NC_011742.1)
Pandora illumina with denovo,Escherichia_coli_MSB1_8B,0.8929158280982218,PRG,Pandora illumina with denovo / PRG
Samtools,CFT073,0.9568059317522064,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MINF_1D,0.8393251817163596,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MINF_1A,0.8984018191096956,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MSB1_9D,0.8860144690242352,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_4E,0.982649371948265,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_7C,0.8628728610336484,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_7C,0.8988433034212611,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MINF_9A,0.8684988067729839,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MINF_9A,0.8800522747073752,S21,Samtools / S21 (CP010230.1)
Samtools,ST38,0.8848105790782446,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Samtools,Escherichia_coli_MINF_1D,0.8727038264297181,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,CFT073,0.8817535664737862,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,CFT073,0.9295254675957052,EC958,Samtools / EC958 (NZ_HG941718.1)
Pandora illumina with denovo,Escherichia_coli_MINF_1D,0.9034900841196354,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_8B,0.9201221118616356,CE10,Samtools / CE10 (NC_017646.1)
Pandora illumina with denovo,063_STEC,0.8998020606896064,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB2_1A,0.9163449264649992,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,ST38,0.8545428927036611,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_8B,0.9084568439407148,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_4I,0.9295662373147028,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_4E,0.9367821600293924,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MINF_8D,0.8873035246657842,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,H131800734,0.9366275735954879,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_3B,0.8464985661270836,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,H131800734,0.8993555491525714,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MINF_1A,0.8649298131149024,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MINF_1A,0.8658761894303009,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_6C,0.841673491856765,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_8G,0.9072498908064642,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_6C,0.8645363122490903,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_8G,0.9360685847397834,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB2_1A,0.9029275081974948,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,CFT073,0.9500169045611226,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_4I,0.9156415989178076,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_6C,0.8717893634447293,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_3B,0.8646564516172627,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_4E,0.8653456015079631,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MSB1_3B,0.8593290934301322,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_7A,0.9111137023766616,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MINF_7C,0.9165979949844972,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_9D,0.9276080980305286,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_8G,0.933165156622728,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_4E,0.8484422506562728,S1,Samtools / S1 (CP010226.1)
Samtools,H131800734,0.955989627165643,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MSB1_3B,0.9004343513245417,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_1A,0.9116983682261676,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MINF_7C,0.8790825068029429,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,Escherichia_coli_MINF_1D,0.9186987546571568,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_1A,0.9272333056443324,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB1_6C,0.948780193074558,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_4I,0.8598491050172179,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MINF_1A,0.8995742921557355,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MINF_9A,0.8554003668970145,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MINF_9A,0.8688884319211225,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,063_STEC,0.9293162257215064,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB2_1A,0.933177639907842,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_8B,0.8789392346823761,S88,Samtools / S88 (NC_011742.1)
Samtools,Escherichia_coli_MINF_7C,0.8587596412077521,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,H131800734,0.9017462078960206,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,063_STEC,0.8709638937490058,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,CFT073,0.8624435057339495,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_6C,0.9266289826662548,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MINF_7C,0.8684675444785003,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_4I,0.886783134761405,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_1A,0.8955530003036156,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MINF_7C,0.9175258037551058,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,CFT073,0.8585263108807082,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_7C,0.8423783895224558,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_6C,0.8430591173350878,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MINF_7C,0.8619343478956822,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_1A,0.9206836836695904,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_6C,0.902882691765464,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB2_1A,0.9099468178517977,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MINF_9A,0.9590108932697669,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MSB1_4I,0.8496096108992235,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_9D,0.9304974999793614,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_1A,0.9279823165838345,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_7C,0.8710733623411713,S88,Samtools / S88 (NC_011742.1)
Samtools,ST38,0.82658964062341,S1,Samtools / S1 (CP010226.1)
Samtools,Escherichia_coli_MSB1_8B,0.8686645644740308,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB2_1A,0.8694927382384625,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MINF_1D,0.9207926057145516,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_8B,0.8487507706681658,MRSN346595,Samtools / MRSN346595 (NZ_CP018109.1)
Samtools,ST38,0.8652305171338588,S21,Samtools / S21 (CP010230.1)
Samtools,CFT073,0.929385567779518,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_7C,0.9232359292093012,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_4E,0.9238510566923852,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MINF_1D,0.9523266673535384,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,Escherichia_coli_MSB1_7A,0.8990104310216889,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_1A,0.8699339687724387,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_4E,0.8623690782362369,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MINF_8D,0.936534814025316,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_8B,0.8689253015451387,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MINF_8D,0.9310538469913416,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,H131800734,0.925724115698754,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_1D,0.9228598681870904,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MINF_1D,0.8537694304392767,H7,Samtools / H7 (CP010171.1)
Samtools,063_STEC,0.8776664369156814,H7,Samtools / H7 (CP010171.1)
Samtools,Escherichia_coli_MSB1_9D,0.9455801781522688,09-00049,Samtools / 09-00049 (NZ_CP015228.1)
Pandora illumina with denovo,H131800734,0.9085444653967836,PRG,Pandora illumina with denovo / PRG
Samtools,Escherichia_coli_MSB1_4E,0.913606278919932,ST648,Samtools / ST648 (NZ_CP008697.1)
Samtools,Escherichia_coli_MSB1_3B,0.90153712257789,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_3B,0.8830846241793409,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_8G,0.8893701492871622,EC958,Samtools / EC958 (NZ_HG941718.1)
Samtools,Escherichia_coli_MSB1_4E,0.8932045813964633,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MSB1_7C,0.8509776581777146,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_4E,0.9040004685761144,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MINF_9A,0.8701411850015964,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_7A,0.8360824305128586,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_1A,0.927213594830135,H7,Samtools / H7 (CP010171.1)
Samtools,063_STEC,0.9003499284237315,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_8G,0.9165005431678444,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_9A,0.8857343081177317,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MINF_1D,0.8966235820806232,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_4I,0.8788035761735158,JJ1886,Samtools / JJ1886 (NC_022648.1)
Pandora illumina no denovo,Escherichia_coli_MSB1_8G,0.9066619256140036,PRG,Pandora illumina no denovo / PRG
Samtools,Escherichia_coli_MSB1_1A,0.9289284356653104,UMN026,Samtools / UMN026 (CU928163.2)
Samtools,Escherichia_coli_MINF_1A,0.8739639924806687,Y5,Samtools / Y5 (NZ_CP013483.1)
Samtools,Escherichia_coli_MSB1_8G,0.8767568959917573,LF82,Samtools / LF82 (NC_011993.1)
Samtools,Escherichia_coli_MSB1_7A,0.8615742998282697,H6,Samtools / H6 (CP010170.1)
Samtools,Escherichia_coli_MSB1_4E,0.8692113544512069,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MSB1_4E,0.8875364078316108,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,CFT073,0.9002747476945676,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,Escherichia_coli_MSB1_8B,0.8657530005133262,S21,Samtools / S21 (CP010230.1)
Samtools,Escherichia_coli_MINF_9A,0.9010920327068666,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,063_STEC,0.8875103829772193,S21,Samtools / S21 (CP010230.1)
Pandora illumina no denovo,Escherichia_coli_MINF_1D,0.8997145050701107,PRG,Pandora illumina no denovo / PRG
Samtools,063_STEC,0.9309642472120602,LF82,Samtools / LF82 (NC_011993.1)
Samtools,H131800734,0.9649531710462128,H6,Samtools / H6 (CP010170.1)
Samtools,ST38,0.926856570305834,MRSN346647,Samtools / MRSN346647 (CP018206.1)
Samtools,Escherichia_coli_MSB1_6C,0.8632473583157668,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MINF_8D,0.8874553758172744,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MINF_1A,0.9610952125632264,SMS-3-5,Samtools / SMS-3-5 (NC_010498.1)
Samtools,063_STEC,0.9337654419171836,NCTC_13441,Samtools / NCTC_13441 (NZ_LT632320.1)
Samtools,Escherichia_coli_MSB1_6C,0.9259871910202876,C1,Samtools / C1 (CP010116.1)
Samtools,Escherichia_coli_MSB1_9D,0.9480017721665286,S21,Samtools / S21 (CP010230.1)
Samtools,ST38,0.8533295759653696,JJ1886,Samtools / JJ1886 (NC_022648.1)
Samtools,Escherichia_coli_MSB1_7A,0.9014035236500096,VR50,Samtools / VR50 (NZ_CP011134.1)
Samtools,Escherichia_coli_MSB1_6C,0.8677291585547604,W3110,Samtools / W3110 (NC_007779.1)
Samtools,Escherichia_coli_MINF_8D,0.8703305770916779,NGF1,Samtools / NGF1 (NZ_CP016007.1)
Samtools,ST38,0.8391115912192398,EcRV308Chr,Samtools / EcRV308Chr (NZ_LM995446.1)
Samtools,Escherichia_coli_MSB2_1A,0.8640172573318761,C1,Samtools / C1 (CP010116.1)
Samtools,ST38,0.8881087131797509,C4,Samtools / C4 (CP010121.1)
Samtools,Escherichia_coli_MSB1_7A,0.9204661097801428,ECONIH1,Samtools / ECONIH1 (NZ_CP009859.1)
Samtools,Escherichia_coli_MINF_1A,0.9305560041601798,CE10,Samtools / CE10 (NC_017646.1)
Samtools,Escherichia_coli_MSB1_7A,0.8605248372803019,H7,Samtools / H7 (CP010171.1)
