tool,sample,recalls_wrt_truth_probes,ref,tool_and_ref
Nanopolish,Escherichia_coli_MINF_9A,0.8625137315807417,MRSN346595,Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.9014263048784114,C4,Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9594052785245888,H6,Nanopolish / H6 (CP010170.1)
Pandora nanopore no denovo,Escherichia_coli_MSB1_8B,0.8799523068440765,PRG,Pandora nanopore no denovo / PRG
Nanopolish,Escherichia_coli_MSB1_1A,0.9292607036760668,MRSN346647,Nanopolish / MRSN346647 (CP018206.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8724424749783266,NCTC_13441,Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,Escherichia_coli_MINF_9A,0.8647486647221486,EC958,Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MINF_7C,0.9211925751584388,ST648,Nanopolish / ST648 (NZ_CP008697.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8670894501152804,S21,Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.8856519694034113,NCTC_13441,Nanopolish / NCTC_13441 (NZ_LT632320.1)
Nanopolish,063_STEC,0.8927637276213704,C4,Nanopolish / C4 (CP010121.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9550066636055146,Y5,Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_4I,0.8574415489952413,S21,Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MSB1_7C,0.8572168751831074,MRSN346595,Nanopolish / MRSN346595 (NZ_CP018109.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8641807463707203,S88,Nanopolish / S88 (NC_011742.1)
Nanopolish,ST38,0.8378930559143319,EcRV308Chr,Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,Escherichia_coli_MSB1_3B,0.8704189719901507,Y5,Nanopolish / Y5 (NZ_CP013483.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.9022379834187952,CE10,Nanopolish / CE10 (NC_017646.1)
Nanopolish,Escherichia_coli_MSB1_7A,0.8800671019992792,S21,Nanopolish / S21 (CP010230.1)
Pandora nanopore with denovo,Escherichia_coli_MSB1_8B,0.8743491758264142,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MINF_7C,0.87708756973387,S21,Nanopolish / S21 (CP010230.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.9339491102126756,ECONIH1,Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,Escherichia_coli_MINF_1A,0.8426625151000317,S1,Nanopolish / S1 (CP010226.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8626885619505545,W3110,Nanopolish / W3110 (NC_007779.1)
Nanopolish,063_STEC,0.8657149673930332,EcRV308Chr,Nanopolish / EcRV308Chr (NZ_LM995446.1)
Nanopolish,063_STEC,0.9033057632151,UMN026,Nanopolish / UMN026 (CU928163.2)
Nanopolish,CFT073,0.8467280930489222,S1,Nanopolish / S1 (CP010226.1)
Nanopolish,H131800734,0.9035006889547572,S88,Nanopolish / S88 (NC_011742.1)
Nanopolish,ST38,0.8495252409020815,JJ1886,Nanopolish / JJ1886 (NC_022648.1)
Nanopolish,Escherichia_coli_MINF_1A,0.9180980743018456,ECONIH1,Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,ST38,0.9031851521342632,ECONIH1,Nanopolish / ECONIH1 (NZ_CP009859.1)
Nanopolish,Escherichia_coli_MSB1_6C,0.904193128264343,SMS-3-5,Nanopolish / SMS-3-5 (NC_010498.1)
Nanopolish,Escherichia_coli_MSB1_9D,0.9179052111052098,MRSN346595,Nanopolish / MRSN346595 (NZ_CP018109.1)
Pandora nanopore with denovo,Escherichia_coli_MINF_9A,0.8868328345770673,PRG,Pandora nanopore with denovo / PRG
Nanopolish,Escherichia_coli_MSB1_8B,0.8442096000130368,LF82,Nanopolish / LF82 (NC_011993.1)
Nanopolish,Escherichia_coli_MSB1_4E,0.8456494305202792,C1,Nanopolish / C1 (CP010116.1)
Nanopolish,Escherichia_coli_MSB1_8G,0.8867831024403355,EC958,Nanopolish / EC958 (NZ_HG941718.1)
Nanopolish,Escherichia_coli_MINF_9A,0.865660495798001,H6,Nanopolish / H6 (CP010170.1)
